Date (UTC),Timestamp (UTC),≤3.9%,4.0%,4.1%,4.2%,4.3%,4.4%,4.5%,4.6%,≥4.7%
03-24-2026 16:00,1774368000,0.0335,0.0295,0.046,0.0335,0.135,0.245,0.29,0.151,0.078
03-24-2026 17:00,1774371600,0.0325,0.0345,0.051,0.0285,0.145,0.245,0.29,0.141,0.07
03-24-2026 18:00,1774375200,0.032,0.0265,0.0415,0.0535,0.15,0.245,0.29,0.1655,0.07
03-24-2026 19:00,1774378800,0.032,0.0275,0.042,0.053,0.15,0.245,0.29,0.1655,0.0635
03-24-2026 20:00,1774382400,0.0325,0.0265,0.042,0.053,0.15,0.245,0.29,0.1655,0.059
03-24-2026 21:00,1774386000,0.032,0.0345,0.0435,0.0385,0.135,0.245,0.29,0.156,0.057
03-24-2026 22:00,1774389600,0.032,0.0395,0.042,0.028,0.13,0.245,0.29,0.146,0.057
03-24-2026 23:00,1774393200,0.033,0.022,0.042,0.0255,0.135,0.245,0.29,0.151,0.0755
03-25-2026 00:00,1774396800,0.037,0.034,0.042,0.036,0.135,0.25,0.29,0.146,0.079
03-25-2026 01:00,1774400400,0.038,0.0345,0.0405,0.037,0.145,0.25,0.29,0.1655,0.084
03-25-2026 02:00,1774404000,0.033,0.0345,0.0335,0.038,0.15,0.25,0.29,0.141,0.077
03-25-2026 03:00,1774407600,0.0285,0.0295,0.0425,0.043,0.145,0.25,0.29,0.146,0.08
03-25-2026 04:00,1774411200,0.033,0.0265,0.033,0.0475,0.145,0.25,0.29,0.1655,0.056
03-25-2026 05:00,1774414800,0.033,0.0395,0.0315,0.042,0.15,0.255,0.29,0.146,0.057
03-25-2026 06:00,1774418400,0.0295,0.0295,0.031,0.043,0.15,0.255,0.29,0.141,0.0305
03-25-2026 07:00,1774422000,0.033,0.027,0.03,0.0435,0.145,0.255,0.29,0.161,0.047
03-25-2026 08:00,1774425600,0.033,0.0265,0.03,0.043,0.145,0.255,0.29,0.161,0.0485
03-25-2026 09:00,1774429200,0.033,0.0265,0.03,0.043,0.125,0.255,0.29,0.145,0.045
03-25-2026 10:00,1774432800,0.032,0.027,0.03,0.042,0.125,0.255,0.29,0.1455,0.0475
03-25-2026 11:00,1774436400,0.032,0.0265,0.03,0.042,0.135,0.255,0.29,0.1225,0.0495
03-25-2026 12:00,1774440000,0.0325,0.027,0.03,0.042,0.135,0.255,0.29,0.1265,0.0455
03-25-2026 13:00,1774443600,0.032,0.027,0.034,0.042,0.135,0.255,0.33,0.128,0.063
03-25-2026 14:00,1774447200,0.0325,0.027,0.038,0.0335,0.135,0.255,0.32,0.125,0.0895
03-25-2026 15:00,1774450800,0.0325,0.027,0.032,0.057,0.12,0.255,0.275,0.2245,0.0635
03-25-2026 16:00,1774454400,0.0325,0.039,0.0305,0.033,0.115,0.255,0.26,0.242,0.054
03-25-2026 17:00,1774458000,0.0325,0.027,0.0295,0.028,0.115,0.255,0.28,0.2075,0.0805
03-25-2026 18:00,1774461600,0.032,0.0235,0.0285,0.0455,0.115,0.255,0.28,0.2025,0.0665
03-25-2026 19:00,1774465200,0.0325,0.025,0.0285,0.0415,0.115,0.255,0.28,0.1965,0.0605
03-25-2026 20:00,1774468800,0.029,0.0265,0.032,0.0275,0.125,0.26,0.28,0.182,0.065
03-25-2026 21:00,1774472400,0.038,0.031,0.0275,0.0325,0.135,0.245,0.305,0.1835,0.069
03-25-2026 22:00,1774476000,0.0325,0.0235,0.0275,0.042,0.14,0.26,0.305,0.184,0.059
03-25-2026 23:00,1774479600,0.038,0.036,0.029,0.028,0.14,0.26,0.305,0.1715,0.052
03-26-2026 00:00,1774483200,0.032,0.0235,0.0295,0.042,0.135,0.255,0.305,0.1635,0.056
03-26-2026 01:00,1774486800,0.0295,0.031,0.029,0.038,0.135,0.25,0.295,0.149,0.058
03-26-2026 02:00,1774490400,0.0295,0.031,0.029,0.033,0.135,0.25,0.3,0.148,0.027
03-26-2026 03:00,1774494000,0.0325,0.031,0.029,0.033,0.13,0.25,0.305,0.1495,0.0225
03-26-2026 04:00,1774497600,0.033,0.0235,0.0325,0.0515,0.13,0.25,0.285,0.1515,0.046
03-26-2026 05:00,1774501200,0.029,0.0265,0.033,0.038,0.13,0.25,0.285,0.1495,0.0315
03-26-2026 06:00,1774504800,0.0325,0.0235,0.0445,0.053,0.13,0.25,0.305,0.1585,0.0465
03-26-2026 07:00,1774508400,0.032,0.0235,0.044,0.051,0.155,0.26,0.28,0.1555,0.0555
03-26-2026 08:00,1774512000,0.0315,0.0235,0.0445,0.051,0.155,0.26,0.28,0.1675,0.0625
03-26-2026 09:00,1774515600,0.0315,0.024,0.044,0.051,0.155,0.26,0.29,0.1635,0.0625
03-26-2026 10:00,1774519200,0.0315,0.0235,0.044,0.051,0.155,0.26,0.29,0.165,0.0625
03-26-2026 11:00,1774522800,0.0305,0.0245,0.044,0.051,0.155,0.26,0.29,0.1655,0.0635
03-26-2026 12:00,1774526400,0.0305,0.0275,0.035,0.045,0.155,0.26,0.315,0.159,0.0635
03-26-2026 13:00,1774530000,0.027,0.027,0.0365,0.046,0.135,0.26,0.315,0.1515,0.0635
03-26-2026 14:00,1774533600,0.027,0.027,0.046,0.053,0.14,0.26,0.315,0.161,0.0635
03-26-2026 15:00,1774537200,0.033,0.0345,0.0355,0.0365,0.125,0.245,0.305,0.138,0.0925
03-26-2026 16:00,1774540800,0.0175,0.012,0.032,0.045,0.12,0.26,0.305,0.1365,0.066
03-26-2026 17:00,1774544400,0.0175,0.012,0.032,0.045,0.12,0.26,0.32,0.153,0.0735
03-26-2026 18:00,1774548000,0.017,0.012,0.036,0.047,0.135,0.26,0.32,0.1485,0.075
03-26-2026 19:00,1774551600,0.0275,0.0135,0.041,0.032,0.15,0.25,0.315,0.1475,0.0905
03-26-2026 20:00,1774555200,0.025,0.012,0.0325,0.0765,0.185,0.25,0.305,0.1475,0.0755
03-26-2026 21:00,1774558800,0.027,0.0125,0.0255,0.071,0.155,0.25,0.295,0.162,0.071
03-26-2026 22:00,1774562400,0.036,0.0395,0.0295,0.0715,0.13,0.25,0.295,0.1525,0.079
03-26-2026 23:00,1774566000,0.0265,0.027,0.0255,0.0705,0.15,0.25,0.295,0.1625,0.0675
03-27-2026 00:00,1774569600,0.027,0.0275,0.027,0.0765,0.135,0.26,0.285,0.1685,0.0795
03-27-2026 01:00,1774573200,0.027,0.0275,0.0215,0.0865,0.135,0.255,0.315,0.1565,0.071
03-27-2026 02:00,1774576800,0.025,0.0295,0.0255,0.0735,0.13,0.255,0.3,0.1485,0.068
03-27-2026 03:00,1774580400,0.0285,0.027,0.026,0.07,0.135,0.265,0.315,0.156,0.0655
03-27-2026 04:00,1774584000,0.0285,0.028,0.027,0.086,0.135,0.26,0.3,0.153,0.06
03-27-2026 05:00,1774587600,0.026,0.022,0.033,0.0825,0.135,0.26,0.295,0.1615,0.084
03-27-2026 06:00,1774591200,0.0285,0.027,0.036,0.0805,0.135,0.26,0.305,0.163,0.068
03-27-2026 07:00,1774594800,0.033,0.035,0.034,0.078,0.135,0.26,0.3,0.157,0.0795
03-27-2026 08:00,1774598400,0.0285,0.027,0.0335,0.076,0.125,0.26,0.305,0.16,0.0735
03-27-2026 09:00,1774602000,0.029,0.027,0.0345,0.078,0.125,0.265,0.305,0.1605,0.0635
03-27-2026 10:00,1774605600,0.029,0.0275,0.0405,0.127,0.125,0.26,0.305,0.176,0.048
03-27-2026 11:00,1774609200,0.0285,0.0275,0.0405,0.1265,0.12,0.26,0.31,0.1765,0.058
03-27-2026 12:00,1774612800,0.029,0.0275,0.0405,0.103,0.12,0.26,0.315,0.1715,0.066
03-27-2026 13:00,1774616400,0.025,0.04,0.036,0.0755,0.12,0.255,0.27,0.171,0.079
03-27-2026 14:00,1774620000,0.028,0.027,0.039,0.0755,0.125,0.265,0.305,0.174,0.061
03-27-2026 15:00,1774623600,0.028,0.039,0.0475,0.075,0.12,0.265,0.305,0.145,0.0625
03-27-2026 16:00,1774627200,0.0285,0.0275,0.04,0.077,0.125,0.275,0.305,0.156,0.0545
03-27-2026 17:00,1774630800,0.0285,0.0395,0.0405,0.08,0.125,0.275,0.295,0.154,0.039
03-27-2026 18:00,1774634400,0.0295,0.0295,0.0405,0.095,0.12,0.275,0.29,0.154,0.07
03-27-2026 19:00,1774638000,0.0375,0.0345,0.036,0.076,0.12,0.265,0.29,0.162,0.0785
03-27-2026 20:00,1774641600,0.0325,0.027,0.028,0.0595,0.125,0.275,0.285,0.1595,0.079
03-27-2026 21:00,1774645200,0.0325,0.022,0.0275,0.0675,0.125,0.275,0.29,0.1605,0.076
03-27-2026 22:00,1774648800,0.028,0.022,0.0375,0.0855,0.12,0.275,0.265,0.159,0.0485
03-27-2026 23:00,1774652400,0.028,0.0225,0.037,0.08,0.12,0.28,0.265,0.165,0.0535
03-28-2026 00:00,1774656000,0.028,0.0225,0.038,0.08,0.12,0.27,0.265,0.1655,0.0495
03-28-2026 01:00,1774659600,0.028,0.0225,0.035,0.07,0.12,0.265,0.265,0.1655,0.049
03-28-2026 02:00,1774663200,0.028,0.0225,0.038,0.07,0.12,0.275,0.265,0.161,0.0445
03-28-2026 03:00,1774666800,0.028,0.0225,0.038,0.088,0.12,0.275,0.285,0.144,0.04
03-28-2026 04:00,1774670400,0.028,0.0225,0.0335,0.022,0.12,0.275,0.26,0.159,0.041
03-28-2026 05:00,1774674000,0.028,0.0225,0.0375,0.1185,0.12,0.275,0.26,0.159,0.041
03-28-2026 06:00,1774677600,0.028,0.0225,0.038,0.1185,0.12,0.275,0.26,0.159,0.041
03-28-2026 07:00,1774681200,0.028,0.0225,0.0375,0.1185,0.12,0.275,0.26,0.1545,0.041
03-28-2026 08:00,1774684800,0.028,0.0225,0.038,0.1185,0.12,0.275,0.26,0.1545,0.041
03-28-2026 09:00,1774688400,0.028,0.021,0.0375,0.1185,0.12,0.275,0.26,0.1545,0.041
03-28-2026 10:00,1774692000,0.028,0.0215,0.0375,0.12,0.12,0.275,0.26,0.1545,0.041
03-28-2026 11:00,1774695600,0.028,0.022,0.0375,0.121,0.12,0.275,0.26,0.1545,0.041
03-28-2026 12:00,1774699200,0.028,0.022,0.038,0.0985,0.12,0.28,0.265,0.1545,0.041
03-28-2026 13:00,1774702800,0.028,0.0275,0.0365,0.095,0.12,0.285,0.275,0.151,0.037
03-28-2026 14:00,1774706400,0.028,0.0195,0.038,0.0605,0.12,0.29,0.275,0.1545,0.046
03-28-2026 15:00,1774710000,0.028,0.027,0.037,0.0905,0.12,0.295,0.28,0.1445,0.037
03-28-2026 16:00,1774713600,0.0285,0.0195,0.037,0.0615,0.105,0.29,0.265,0.1635,0.033
03-28-2026 17:00,1774717200,0.0285,0.0195,0.035,0.0615,0.105,0.29,0.295,0.173,0.033
03-28-2026 18:00,1774720800,0.0285,0.0195,0.0365,0.0605,0.105,0.29,0.295,0.1545,0.033
03-28-2026 19:00,1774724400,0.0285,0.02,0.036,0.0625,0.105,0.29,0.295,0.1545,0.058
03-28-2026 20:00,1774728000,0.0285,0.027,0.0375,0.075,0.105,0.295,0.285,0.1505,0.0605
03-28-2026 21:00,1774731600,0.0285,0.02,0.0365,0.0625,0.105,0.325,0.295,0.1505,0.0435
03-28-2026 22:00,1774735200,0.0285,0.0205,0.0335,0.102,0.105,0.32,0.27,0.1505,0.037
03-28-2026 23:00,1774738800,0.0285,0.0205,0.035,0.0575,0.105,0.315,0.29,0.1505,0.0525
03-29-2026 00:00,1774742400,0.0285,0.0205,0.0355,0.0505,0.105,0.295,0.29,0.1505,0.051
03-29-2026 01:00,1774746000,0.0285,0.0205,0.0355,0.0485,0.105,0.285,0.3,0.146,0.056
03-29-2026 02:00,1774749600,0.0285,0.022,0.0355,0.0475,0.105,0.285,0.3,0.146,0.051
03-29-2026 03:00,1774753200,0.0285,0.022,0.036,0.047,0.105,0.285,0.3,0.146,0.047
03-29-2026 04:00,1774756800,0.028,0.022,0.036,0.047,0.105,0.285,0.3,0.146,0.052
03-29-2026 05:00,1774760400,0.028,0.022,0.037,0.093,0.105,0.285,0.3,0.146,0.052
03-29-2026 06:00,1774764000,0.028,0.022,0.0375,0.052,0.105,0.29,0.3,0.146,0.052
03-29-2026 07:00,1774767600,0.028,0.022,0.035,0.0455,0.105,0.29,0.3,0.146,0.0515
03-29-2026 08:00,1774771200,0.028,0.022,0.036,0.047,0.105,0.29,0.3,0.146,0.051
03-29-2026 09:00,1774774800,0.028,0.022,0.036,0.043,0.105,0.29,0.3,0.146,0.049
03-29-2026 10:00,1774778400,0.028,0.022,0.0365,0.046,0.105,0.295,0.3,0.146,0.0505
03-29-2026 11:00,1774782000,0.028,0.022,0.038,0.0775,0.105,0.295,0.3,0.146,0.0515
03-29-2026 12:00,1774785600,0.028,0.022,0.0375,0.0825,0.105,0.295,0.3,0.146,0.0515
03-29-2026 13:00,1774789200,0.028,0.0215,0.0415,0.0835,0.105,0.31,0.3,0.143,0.058
03-29-2026 14:00,1774792800,0.028,0.0215,0.035,0.0465,0.105,0.28,0.29,0.145,0.058
03-29-2026 15:00,1774796400,0.028,0.0215,0.034,0.047,0.105,0.28,0.29,0.145,0.057
03-29-2026 16:00,1774800000,0.04,0.021,0.035,0.037,0.105,0.28,0.285,0.14,0.0595
03-29-2026 17:00,1774803600,0.04,0.031,0.0385,0.047,0.105,0.28,0.285,0.135,0.0595
03-29-2026 18:00,1774807200,0.04,0.031,0.037,0.037,0.105,0.28,0.285,0.135,0.0595
03-29-2026 19:00,1774810800,0.0445,0.021,0.0375,0.047,0.14,0.28,0.29,0.15,0.046
03-29-2026 20:00,1774814400,0.044,0.021,0.037,0.047,0.135,0.28,0.29,0.1455,0.0495
03-29-2026 21:00,1774818000,0.044,0.021,0.035,0.047,0.135,0.28,0.27,0.1405,0.0495
03-29-2026 22:00,1774821600,0.044,0.021,0.035,0.055,0.135,0.28,0.29,0.1405,0.0495
03-29-2026 23:00,1774825200,0.044,0.021,0.035,0.055,0.135,0.28,0.29,0.1405,0.0495
03-30-2026 00:00,1774828800,0.044,0.021,0.035,0.1005,0.135,0.28,0.27,0.1405,0.0495
03-30-2026 01:00,1774832400,0.044,0.022,0.0375,0.0625,0.135,0.28,0.285,0.154,0.0575
03-30-2026 02:00,1774836000,0.044,0.022,0.044,0.042,0.135,0.28,0.28,0.1355,0.0585
03-30-2026 03:00,1774839600,0.044,0.022,0.0395,0.0465,0.135,0.28,0.285,0.1355,0.0585
03-30-2026 04:00,1774843200,0.044,0.022,0.039,0.0465,0.135,0.265,0.275,0.1355,0.0585
03-30-2026 05:00,1774846800,0.044,0.022,0.04,0.042,0.135,0.29,0.29,0.1355,0.0585
03-30-2026 06:00,1774850400,0.044,0.0195,0.039,0.047,0.135,0.29,0.29,0.1475,0.0585
03-30-2026 07:00,1774854000,0.044,0.0195,0.039,0.047,0.135,0.29,0.29,0.1475,0.0585
03-30-2026 08:00,1774857600,0.044,0.0195,0.0385,0.052,0.135,0.29,0.295,0.1495,0.056
03-30-2026 09:00,1774861200,0.044,0.0195,0.039,0.0445,0.135,0.29,0.295,0.1495,0.056
03-30-2026 10:00,1774864800,0.0305,0.0195,0.039,0.046,0.12,0.29,0.295,0.1515,0.0385
03-30-2026 11:00,1774868400,0.0305,0.0195,0.0385,0.0455,0.12,0.29,0.295,0.1555,0.036
03-30-2026 12:00,1774872000,0.0305,0.0195,0.0385,0.047,0.12,0.33,0.295,0.1555,0.036
03-30-2026 13:00,1774875600,0.0305,0.0195,0.079,0.0675,0.12,0.32,0.295,0.1555,0.036
03-30-2026 14:00,1774879200,0.0305,0.0195,0.074,0.0635,0.12,0.325,0.295,0.1555,0.036
03-30-2026 15:00,1774882800,0.0305,0.0195,0.0385,0.037,0.12,0.315,0.295,0.1555,0.036
03-30-2026 16:00,1774886400,0.0305,0.0195,0.0445,0.0575,0.12,0.32,0.295,0.16,0.0335
03-30-2026 17:00,1774890000,0.0305,0.0195,0.0445,0.0575,0.12,0.29,0.265,0.16,0.0335
03-30-2026 18:00,1774893600,0.0305,0.0195,0.03,0.0515,0.12,0.29,0.27,0.16,0.0335
03-30-2026 19:00,1774897200,0.0305,0.0195,0.03,0.0645,0.12,0.31,0.265,0.16,0.0335
03-30-2026 20:00,1774900800,0.0305,0.0195,0.03,0.0595,0.12,0.295,0.27,0.16,0.0335
03-30-2026 21:00,1774904400,0.0305,0.0195,0.0275,0.0645,0.12,0.295,0.275,0.1465,0.0335
03-30-2026 22:00,1774908000,0.028,0.024,0.0285,0.057,0.12,0.3,0.295,0.1465,0.035
03-30-2026 23:00,1774911600,0.028,0.023,0.0445,0.0525,0.12,0.305,0.29,0.1465,0.038
03-31-2026 00:00,1774915200,0.028,0.023,0.036,0.0565,0.12,0.295,0.295,0.1465,0.038
03-31-2026 01:00,1774918800,0.028,0.0215,0.0365,0.0555,0.12,0.295,0.295,0.1075,0.0705
03-31-2026 02:00,1774922400,0.028,0.0215,0.0365,0.0495,0.12,0.295,0.295,0.1075,0.0705
03-31-2026 03:00,1774926000,0.028,0.0215,0.0365,0.0495,0.12,0.29,0.295,0.1075,0.0705
03-31-2026 04:00,1774929600,0.028,0.021,0.028,0.05,0.12,0.29,0.295,0.108,0.068
03-31-2026 05:00,1774933200,0.027,0.021,0.029,0.052,0.18,0.29,0.275,0.1055,0.0745
03-31-2026 06:00,1774936800,0.027,0.021,0.027,0.054,0.18,0.29,0.275,0.1055,0.0745
03-31-2026 07:00,1774940400,0.027,0.021,0.0685,0.051,0.18,0.29,0.255,0.1055,0.0745
03-31-2026 08:00,1774944000,0.027,0.021,0.074,0.051,0.18,0.29,0.255,0.121,0.0825
03-31-2026 09:00,1774947600,0.027,0.021,0.076,0.051,0.18,0.29,0.255,0.121,0.0825
03-31-2026 10:00,1774951200,0.027,0.021,0.076,0.051,0.18,0.28,0.255,0.1165,0.082
03-31-2026 11:00,1774954800,0.027,0.021,0.0775,0.051,0.18,0.28,0.25,0.1165,0.082
03-31-2026 12:00,1774958400,0.027,0.021,0.0775,0.051,0.18,0.285,0.255,0.1165,0.082
03-31-2026 13:00,1774962000,0.027,0.021,0.0695,0.0515,0.18,0.285,0.255,0.107,0.082
03-31-2026 14:00,1774965600,0.027,0.021,0.075,0.0515,0.18,0.325,0.29,0.107,0.082
03-31-2026 15:00,1774969200,0.027,0.021,0.027,0.054,0.18,0.31,0.29,0.1255,0.065
03-31-2026 16:00,1774972800,0.027,0.021,0.0555,0.047,0.18,0.295,0.26,0.1255,0.065
03-31-2026 17:00,1774976400,0.026,0.033,0.0605,0.051,0.155,0.32,0.25,0.1145,0.075
03-31-2026 18:00,1774980000,0.026,0.033,0.0185,0.0515,0.155,0.33,0.255,0.1145,0.075
03-31-2026 20:00,1774987200,0.025,0.033,0.0185,0.0515,0.16,0.345,0.31,0.1145,0.075
03-31-2026 21:00,1774990800,0.025,0.033,0.017,0.097,0.16,0.345,0.3,0.1145,0.075
03-31-2026 22:00,1774994400,0.025,0.033,0.0635,0.0965,0.16,0.35,0.31,0.1145,0.075
03-31-2026 23:00,1774998000,0.025,0.023,0.047,0.0965,0.16,0.345,0.3,0.0975,0.0365
04-01-2026 00:00,1775001600,0.025,0.023,0.047,0.0965,0.16,0.345,0.305,0.0975,0.0365
04-01-2026 01:00,1775005200,0.0215,0.0215,0.0455,0.096,0.245,0.345,0.31,0.0975,0.0285
04-01-2026 02:00,1775008800,0.0195,0.017,0.019,0.047,0.175,0.31,0.36,0.1145,0.0325
04-01-2026 03:00,1775012400,0.0195,0.007,0.014,0.103,0.175,0.38,0.26,0.097,0.032
04-01-2026 04:00,1775016000,0.0195,0.007,0.014,0.065,0.175,0.34,0.275,0.097,0.032
04-01-2026 05:00,1775019600,0.0195,0.0045,0.014,0.0455,0.195,0.335,0.27,0.12,0.0195
04-01-2026 06:00,1775023200,0.0185,0.0045,0.0135,0.0445,0.19,0.345,0.26,0.1205,0.0185
04-01-2026 07:00,1775026800,0.0185,0.0045,0.0135,0.0445,0.19,0.32,0.3,0.121,0.0185
04-01-2026 08:00,1775030400,0.015,0.0045,0.0135,0.045,0.19,0.335,0.285,0.1195,0.018
04-01-2026 09:00,1775034000,0.0145,0.0045,0.013,0.045,0.195,0.33,0.285,0.121,0.017
04-01-2026 10:00,1775037600,0.009,0.005,0.013,0.046,0.19,0.295,0.285,0.122,0.0205
04-01-2026 11:00,1775041200,0.006,0.005,0.013,0.071,0.19,0.295,0.29,0.1165,0.0205
04-01-2026 12:00,1775044800,0.006,0.005,0.013,0.071,0.19,0.295,0.29,0.1165,0.0205
04-01-2026 13:00,1775048400,0.005,0.005,0.013,0.0415,0.18,0.325,0.29,0.1095,0.0225
04-01-2026 14:00,1775052000,0.005,0.005,0.013,0.0415,0.185,0.3,0.285,0.114,0.025
04-01-2026 15:00,1775055600,0.005,0.005,0.013,0.0445,0.185,0.3,0.25,0.086,0.031
04-01-2026 16:00,1775059200,0.005,0.005,0.013,0.0445,0.185,0.33,0.275,0.114,0.0335
04-01-2026 17:00,1775062800,0.005,0.005,0.013,0.0445,0.185,0.305,0.315,0.114,0.0335
04-01-2026 18:00,1775066400,0.005,0.005,0.013,0.0445,0.185,0.325,0.325,0.104,0.022
04-01-2026 19:00,1775070000,0.005,0.005,0.013,0.0445,0.185,0.335,0.365,0.104,0.022
04-01-2026 20:00,1775073600,0.005,0.005,0.013,0.0445,0.185,0.305,0.255,0.104,0.022
04-01-2026 21:00,1775077200,0.0045,0.0055,0.013,0.0445,0.175,0.305,0.255,0.094,0.021
04-01-2026 22:00,1775080800,0.0045,0.0025,0.013,0.0255,0.2,0.335,0.295,0.1015,0.027
04-01-2026 23:00,1775084400,0.0045,0.0025,0.014,0.0455,0.2,0.345,0.295,0.1015,0.027
04-02-2026 00:00,1775088000,0.0045,0.0025,0.014,0.0465,0.2,0.34,0.295,0.1015,0.027
04-02-2026 01:00,1775091600,0.0045,0.0025,0.006,0.0355,0.2,0.34,0.31,0.073,0.027
04-02-2026 02:00,1775095200,0.0045,0.0025,0.006,0.0345,0.2,0.34,0.29,0.055,0.0065
04-02-2026 03:00,1775098800,0.0045,0.0025,0.006,0.0345,0.2,0.34,0.29,0.055,0.0065
04-02-2026 04:00,1775102400,0.0045,0.0025,0.01,0.041,0.175,0.335,0.29,0.036,0.0255
04-02-2026 05:00,1775106000,0.0045,0.0025,0.015,0.047,0.19,0.335,0.295,0.0305,0.02
04-02-2026 06:00,1775109600,0.0045,0.0025,0.015,0.052,0.19,0.335,0.29,0.0305,0.02
04-02-2026 07:00,1775113200,0.0045,0.0025,0.0125,0.0495,0.22,0.34,0.275,0.0275,0.0225
04-02-2026 08:00,1775116800,0.0045,0.0025,0.012,0.0505,0.175,0.34,0.275,0.024,0.0225
04-02-2026 09:00,1775120400,0.0045,0.0025,0.0125,0.065,0.175,0.34,0.28,0.025,0.022
04-02-2026 10:00,1775124000,0.0045,0.0025,0.012,0.0705,0.175,0.34,0.275,0.024,0.0165
04-02-2026 11:00,1775127600,0.0045,0.0025,0.0125,0.069,0.175,0.34,0.28,0.025,0.017
04-02-2026 12:00,1775131200,0.0045,0.0025,0.012,0.034,0.175,0.44,0.245,0.025,0.017
04-02-2026 13:00,1775134800,0.0045,0.0025,0.012,0.034,0.175,0.395,0.265,0.025,0.017
04-02-2026 14:00,1775138400,0.0045,0.0025,0.012,0.0365,0.175,0.38,0.28,0.025,0.017
04-02-2026 15:00,1775142000,0.0035,0.0025,0.012,0.0365,0.19,0.38,0.28,0.025,0.017
04-02-2026 16:00,1775145600,0.003,0.0025,0.012,0.0365,0.215,0.38,0.28,0.034,0.0245
04-02-2026 17:00,1775149200,0.003,0.0025,0.013,0.0405,0.225,0.37,0.29,0.039,0.026
04-02-2026 18:00,1775152800,0.003,0.0025,0.013,0.041,0.225,0.385,0.25,0.039,0.027
04-02-2026 19:00,1775156400,0.003,0.0025,0.013,0.0385,0.215,0.41,0.25,0.043,0.0265
04-02-2026 20:00,1775160000,0.003,0.0025,0.015,0.039,0.2,0.4,0.225,0.0425,0.024
04-02-2026 21:00,1775163600,0.003,0.0025,0.015,0.039,0.2,0.4,0.235,0.0425,0.024
04-02-2026 22:00,1775167200,0.004,0.0025,0.0145,0.0355,0.2,0.415,0.23,0.0375,0.022
04-02-2026 23:00,1775170800,0.004,0.0015,0.0135,0.032,0.22,0.385,0.225,0.0575,0.022
04-03-2026 00:00,1775174400,0.004,0.0015,0.0135,0.032,0.22,0.39,0.235,0.0575,0.022
04-03-2026 01:00,1775178000,0.004,0.0015,0.009,0.0265,0.205,0.4,0.235,0.0725,0.0175
04-03-2026 02:00,1775181600,0.004,0.0015,0.009,0.0315,0.19,0.405,0.24,0.079,0.0165
04-03-2026 03:00,1775185200,0.004,0.0015,0.009,0.0315,0.19,0.41,0.24,0.079,0.0165
04-03-2026 04:00,1775188800,0.004,0.0015,0.009,0.027,0.22,0.425,0.245,0.0735,0.0125
04-03-2026 05:00,1775192400,0.004,0.0015,0.009,0.026,0.205,0.405,0.285,0.079,0.0145
04-03-2026 07:00,1775199600,0.0035,0.0015,0.0095,0.011,0.205,0.44,0.25,0.0545,0.015
04-03-2026 08:00,1775203200,0.0035,0.0015,0.009,0.026,0.21,0.43,0.245,0.0675,0.012
04-03-2026 09:00,1775206800,0.0035,0.0015,0.0245,0.0265,0.21,0.415,0.26,0.0855,0.0145
04-03-2026 10:00,1775210400,0.0035,0.0015,0.013,0.0105,0.26,0.435,0.255,0.0725,0.0165
04-03-2026 11:00,1775214000,0.0035,0.0025,0.0105,0.0255,0.26,0.445,0.18,0.0835,0.0145
04-03-2026 12:00,1775217600,0.0035,0.0025,0.0165,0.024,0.26,0.395,0.235,0.0835,0.0145
04-03-2026 13:00,1775221200,0.0035,0.0025,0.0005,0.0005,0.26,0.0005,0.0005,0.0835,0.0145
04-03-2026 14:00,1775224800,0.0035,0.0005,0.0005,0.0005,0.26,0.0005,0.0005,0.0005,0.0005
04-03-2026 15:00,1775228400,0.0035,0.0005,0.0005,0.0005,0.26,0.0005,0.0005,0.0005,0.0005
04-03-2026 16:00,1775232000,0.0035,0.0005,0.0005,0.0005,0.26,0.0005,0.0005,0.0005,0.0005
